run,x,y,wheelpos,velocity
1,-0.329979178667044,7598.1040000001,-75.007,1.62520000000005
1,-0.492966144000382,7599.7304000001,-75.16,1.62640000000005
1,-0.652973544533721,7601.3568000001,-73.786,1.62640000000005
1,-0.806824478933726,7602.9832000001,-70.947,1.62640000000005
1,-0.950214408533731,7604.6096000001,-66.123,1.62640000000005
1,-1.0822173696004,7606.2360000001,-60.872,1.62640000000005
1,-1.19409634133374,7607.8624000001,-51.592,1.62640000000005
1,-1.28353316160041,7609.4888000001,-41.243,1.62640000000005
1,-1.34428387413374,7611.1164000001,-27.994,1.62760000000006
1,-1.37720913706708,7612.7440000001,-15.172,1.62760000000006
1,-1.37767354560041,7614.3716000001,-0.214,1.62760000000006
1,-1.34873698773374,7615.9992000001,13.334,1.62760000000006
1,-1.29040380373374,7617.6268000001,26.88,1.62760000000006
1,-1.20538883040041,7619.2544000001,39.175,1.62760000000006
1,-1.0989893632004,7620.8820000001,49.029,1.62760000000006
1,-0.973785690667065,7622.5096000001,57.694,1.62760000000006
1,-0.836497396267061,7624.1384000001,63.216,1.62880000000006
1,-0.690793635200389,7625.7672000001,67.091,1.62880000000006
1,-0.540253424000384,7627.3960000001,69.318,1.62880000000006
1,-0.387461125333712,7629.0248000001,70.355,1.62880000000006
1,-0.23427139946704,7630.6536000001,70.538,1.62880000000006
1,-0.0810816736003685,7632.2824000001,70.538,1.62880000000006
1,0.07157814933297,7633.9112000001,70.294,1.62880000000006
1,0.224020095999642,7635.5412000001,70.142,1.63000000000006
1,0.376462042666314,7637.1712000001,70.142,1.63000000000006
1,0.528836615999652,7638.8012000001,70.111,1.63000000000006
1,0.679950655999657,7640.4312000001,69.531,1.63000000000006
1,0.828213282666329,7642.0612000001,68.219,1.63000000000006
1,0.971305549333001,7643.6912000001,65.84,1.63000000000006
1,1.10557842933301,7645.3212000001,61.782,1.63000000000006
1,1.22900154613301,7646.9524000001,56.748,1.63120000000006
1,1.33391163039968,7648.5836000001,48.236,1.63120000000006
1,1.41493442186635,7650.2148000001,37.253,1.52920000000006
1,1.45792125333302,7651.7440000001,21.083,1.52920000000006
1,1.45954016639968,7653.2732000001,0.794,1.52920000000006
1,1.42132239999968,7654.8024000001,-18.744,1.52920000000006
1,1.34538436693301,7656.3316000001,-37.244,1.52920000000006
1,1.24025492533301,7657.8608000001,-51.561,1.52920000000006
1,1.106075574933,7659.3912000001,-65.757,1.53040000000006
1,0.953021291199665,7660.9216000001,-75.007,1.53040000000006
1,0.784393657066326,7662.4520000001,-82.639,1.53040000000006
1,0.607918131732986,7663.9824000001,-86.485,1.53040000000006
1,0.43019584053298,7665.5128000001,-87.096,1.53040000000006
1,0.256834169066307,7667.0432000001,-84.959,1.53040000000006
1,0.0956197925329678,7668.5736000001,-79.006,1.53040000000006
1,-0.047654214933704,7670.1040000001,-70.214,1.53040000000006
1,-0.164919637333708,7671.6356000001,-57.423,1.53160000000006
1,-0.256249966400378,7673.1672000001,-44.723,1.53160000000006
1,-0.315849627733714,7674.6988000001,-29.185,1.53160000000006
1,-0.344713140267048,7676.2304000001,-14.134,1.53160000000006
1,-0.336174980800381,7677.7620000001,4.181,1.53160000000006
1,-0.295426252267046,7679.2936000001,19.954,1.53160000000006
1,-0.226516505067044,7680.8252000001,33.744,1.53160000000006
1,-0.135612981867041,7682.3568000001,44.514,1.53160000000006
1,-0.0226905840003698,7683.8896000001,55.253,1.53280000000006
1,0.107317424532968,7685.4224000001,63.613,1.53280000000006
1,0.255719033066307,7686.9552000001,72.613,1.53280000000006
1,0.422201550399646,7688.4880000001,81.46,1.53280000000006
1,0.603151655999653,7690.0208000001,88.539,1.53280000000006
1,0.79925195679966,7691.5536000001,95.952,1.53280000000006
1,1.007138467733,7693.0864000001,101.719,1.53280000000006
1,1.22679295039968,7694.6204000001,107.393,1.53400000000006
1,1.45518509706635,7696.1544000001,111.665,1.53400000000006
1,1.69125133439969,7697.6884000001,115.417,1.53400000000006
1,1.93287065173303,7699.2224000001,118.132,1.53400000000006
1,2.17967079839971,7700.7564000001,120.665,1.53400000000006
1,2.43046343573305,7702.2904000001,122.617,1.53400000000006
1,2.68543673439973,7703.8244000001,124.661,1.53400000000006
1,2.94421844373307,7705.3584000001,126.523,1.53400000000006
1,3.20657388906641,7706.8936000001,128.17,1.53520000000006
1,3.47155145599976,7708.4288000001,129.451,1.53520000000006
1,3.73846542186643,7709.9640000001,130.397,1.53520000000006
1,4.00575397653311,7711.4992000001,130.58,1.53520000000006
1,4.27266794239979,7713.0344000001,130.397,1.53520000000006
1,4.53770896426646,7714.5696000001,129.482,1.53520000000006
1,4.79850259946647,7716.1048000001,127.407,1.53520000000006
1,5.05323935893315,7717.6400000001,124.448,1.53520000000006
1,5.29980083093316,7719.1764000001,120.36,1.53640000000006
1,5.5344234506665,7720.7128000001,114.532,1.53640000000006
1,5.75673438506651,7722.2492000001,108.522,1.53640000000006
1,5.96467076106651,7723.7856000001,101.505,1.53640000000006
1,6.15935722346652,7725.3220000001,95.037,1.53640000000006
1,6.33923074133319,7726.8584000001,87.806,1.53640000000006
1,6.50685607839987,7728.3948000001,81.827,1.53640000000006
1,6.66160638346654,7729.9312000001,75.542,1.53640000000006
1,6.80621868853321,7731.4688000001,70.538,1.53760000000006
1,6.93963521546655,7733.0064000001,65.077,1.53760000000006
1,7.06592137866655,7734.5440000001,61.599,1.53760000000006
1,7.18551590666656,7736.0816000001,58.335,1.53760000000006
1,7.29941721439989,7737.6192000001,55.558,1.53760000000006
1,7.40700206133323,7739.1568000001,52.477,1.53760000000006
1,7.50820689333324,7740.6944000001,49.365,1.53760000000006
1,7.60059205173324,7742.23200000009,45.063,1.53760000000006
1,7.68303480053324,7743.7708000001,40.182,1.53880000000006
1,7.75301942453324,7745.3096000001,34.11,1.53880000000006
1,7.81079828693325,7746.8484000001,28.161,1.53880000000006
1,7.85399137706658,7748.3872000001,21.052,1.53880000000006
1,7.88353838879992,7749.9260000001,14.401,1.53880000000006
1,7.89800105706658,7751.4648000001,7.049,1.53880000000006
1,7.90082013866658,7753.0036000001,1.374,1.53880000000006
1,7.89505232533325,7754.5436000001,-2.809,1.54000000000006
1,7.88602587199992,7756.0836000001,-4.396,1.54000000000006
1,7.87618424533325,7757.6236000001,-4.793,1.54000000000006
1,7.86634261866658,7759.1636000001,-4.793,1.54000000000006
1,7.85756667199991,7760.7036000001,-4.274,1.54000000000006
1,7.85104733866658,7762.2436000001,-3.175,1.54000000000006
1,7.84716037866658,7763.7836000001,-1.893,1.54000000000006
1,7.84590579199991,7765.3236000001,-0.611,1.54000000000006
1,7.84622225173325,7766.8648000001,0.154,1.54120000000006
1,7.84678941333325,7768.4060000001,0.276,1.54120000000006
1,7.84735657493325,7769.9472000001,0.276,1.54120000000006
1,7.84792373653325,7771.4884000001,0.276,1.54120000000006
1,7.84849089813325,7773.02960000009,0.276,1.54120000000006
1,7.84849089813325,7774.57080000009,0.0,1.54120000000006
1,7.84798949439992,7776.11200000009,-0.244,1.54120000000006
1,7.84717368586658,7777.65320000009,-0.397,1.54120000000006
1,7.84635724213325,7779.19560000009,-0.397,1.54240000000006
1,7.84761378399992,7780.73800000009,0.611,1.54240000000006
1,7.85420291679992,7782.28040000009,3.204,1.54240000000006
1,7.86813387359992,7783.82280000009,6.774,1.54240000000006
1,7.88915575733325,7785.36520000009,10.222,1.54240000000006
1,7.91902279093325,7786.9076000001,14.523,1.54240000000006
1,7.95742443786659,7788.4500000001,18.673,1.54240000000006
1,8.00278950666659,7789.9924000001,22.059,1.54240000000006
1,8.05553740586659,7791.5360000001,25.629,1.54360000000006
1,8.11362204479993,7793.0796000001,28.222,1.54360000000006
1,8.17616460053326,7794.6232000001,30.388,1.54360000000006
1,8.24071589439993,7796.1668000001,31.364,1.54360000000006
1,8.3056438266666,7797.7104000001,31.547,1.54360000000006
1,8.37057175893327,7799.2540000001,31.547,1.54360000000006
1,8.43506130879994,7800.7976000001,31.334,1.54360000000006
1,8.49873377973327,7802.3412000001,30.937,1.54360000000006
1,8.56245574986661,7803.8860000001,30.937,1.54480000000006
1,8.62586464053328,7805.4308000001,30.785,1.54480000000006
1,8.68927353119994,7806.97560000009,30.785,1.54480000000006
1,8.75349807626661,7808.52040000009,31.181,1.54480000000006
1,8.82011191199995,7810.06520000009,32.341,1.54480000000006
1,8.89068455519995,7811.61000000009,34.263,1.54480000000006
1,8.96779273226662,7813.15480000009,37.436,1.54480000000006
1,9.05187864159996,7814.70080000009,40.792,1.54600000000006
1,9.14432738026663,7816.24680000009,44.849,1.54600000000006
1,9.24419898026663,7817.79280000009,48.45,1.54600000000006
1,9.35193044426663,7819.33880000009,52.263,1.54600000000006
1,9.46456788159997,7820.88480000009,54.643,1.54600000000006
1,9.58110330026664,7822.43080000009,56.534,1.54600000000006
1,9.69927541759998,7823.97680000009,57.328,1.54600000000006
1,9.81750937493332,7825.5228000001,57.358,1.54600000000006
1,9.93508007146665,7827.0700000001,56.992,1.54720000000006
1,10.0503217162667,7828.6172000001,55.863,1.54720000000006
1,10.1615365152,7830.1644000001,53.911,1.54720000000006
1,10.2678415328,7831.7116000001,51.531,1.54720000000006
1,10.3673491850667,7833.2588000001,48.236,1.54720000000006
1,10.4599955210667,7834.8060000001,44.91,1.54720000000006
1,10.5444602634667,7836.3532000001,40.944,1.54720000000006
1,10.6216242848,7837.9004000001,37.405,1.54720000000006
1,10.690912088,7839.44880000009,33.561,1.54840000000006
1,10.7537131274667,7840.99720000009,30.419,1.54840000000006
1,10.8092077834667,7842.54560000009,26.88,1.54840000000006
1,10.8585294848,7844.09400000009,23.89,1.54840000000006
1,10.9007966757334,7845.64240000009,20.473,1.54840000000006
1,10.936890912,7847.19080000009,17.483,1.54840000000006
1,10.96649632,7848.73920000009,14.34,1.54840000000006
1,10.9906864570667,7850.28760000009,11.717,1.54840000000006
1,11.0085275184,7851.83720000009,8.635,1.54960000000006
1,11.0201908410667,7853.38680000009,5.645,1.54960000000006
1,11.0243540997334,7854.93640000009,2.015,1.54960000000006
1,11.0210751461334,7856.48600000009,-1.587,1.54960000000006
1,11.0122444922667,7858.03560000009,-4.274,1.54960000000006
1,10.9972319674667,7859.58520000009,-7.266,1.54960000000006
1,10.9764797242667,7861.13480000009,-10.044,1.54960000000006
1,10.9500313472,7862.68560000009,-12.791,1.55080000000006
1,10.9199210144,7864.23640000009,-14.562,1.55080000000006
1,10.8865291888,7865.78720000009,-16.149,1.55080000000006
1,10.8506746928,7867.33800000009,-17.34,1.55080000000006
1,10.8131163845334,7868.8888000001,-18.164,1.55080000000006
1,10.7739803957334,7870.43960000009,-18.927,1.55080000000006
1,10.7336451216,7871.99040000009,-19.507,1.55080000000006
1,10.6924889573334,7873.54120000009,-19.904,1.55080000000006
1,10.6508581093333,7875.09320000009,-20.118,1.55200000000006
1,10.6091651813333,7876.64520000009,-20.148,1.55200000000006
1,10.5674722533333,7878.19720000009,-20.148,1.55200000000006
1,10.5257793253333,7879.74920000009,-20.148,1.55200000000006
1,10.4840863973333,7881.30120000009,-20.148,1.55200000000006
1,10.4420768613333,7882.85320000009,-20.301,1.55200000000006
1,10.3987408826667,7884.40520000009,-20.942,1.55200000000006
1,10.352940328,7885.95720000009,-22.133,1.55200000000006
1,10.3029314298667,7887.51040000009,-24.148,1.55320000000006
1,10.2484348192,7889.06360000009,-26.315,1.55320000000006
1,10.1879946298667,7890.61680000009,-29.185,1.55320000000006
1,10.1229404010667,7892.17000000009,-31.413,1.55320000000006
1,10.0537774405333,7893.72320000009,-33.397,1.55320000000006
1,9.98094685706666,7895.27640000009,-35.168,1.55320000000006
1,9.90457497759999,7896.82960000009,-36.878,1.55320000000006
1,9.82459967413332,7898.38280000009,-38.618,1.55320000000006
1,9.74127347146665,7899.93720000009,-40.205,1.55440000000006
1,9.65383536266664,7901.49160000009,-42.189,1.55440000000006
1,9.56165115253331,7903.04600000009,-44.479,1.55440000000006
1,9.46200167733331,7904.60040000009,-48.081,1.55440000000006
1,9.35362061919997,7906.15480000009,-52.294,1.55440000000006
1,9.23347171679996,7907.70920000009,-57.972,1.55440000000006
1,9.10168139466663,7909.26360000009,-63.589,1.55440000000006
1,8.95604819679995,7910.81920000009,-70.214,1.55560000000006
1,8.79768811679995,7912.37480000009,-76.35,1.55560000000006
1,8.62501859093327,7913.93040000009,-83.249,1.55560000000006
1,8.44209040159993,7915.48600000009,-88.195,1.55560000000006
1,8.25169118399993,7917.04160000009,-91.797,1.55560000000006
1,8.05730340799992,7918.59720000009,-93.72,1.55560000000006
1,7.86057186133325,7920.15280000009,-94.85,1.55560000000006
1,7.66333422613324,7921.70840000009,-95.094,1.55560000000006
1,7.46562685333323,7923.26520000009,-95.247,1.55680000000006
1,7.26791948053322,7924.82200000009,-95.247,1.55680000000006
1,7.06951466133322,7926.37880000009,-95.583,1.55680000000006
1,6.86895523093321,7927.93560000009,-96.621,1.55680000000006
1,6.6647840245332,7929.49240000009,-98.361,1.55680000000006
1,6.45471981119986,7931.04920000009,-101.2,1.55680000000006
1,6.23774963306652,7932.60600000009,-104.527,1.55680000000006
1,6.01203439039984,7934.16280000009,-108.74,1.55680000000006
1,5.77790022773317,7935.72080000009,-112.709,1.55800000000006
1,5.53533209173316,7937.27880000009,-116.769,1.55800000000006
1,5.28597938506648,7938.83680000009,-120.035,1.55800000000006
1,5.02971331306647,7940.39480000009,-123.363,1.55800000000006
1,4.76830999573313,7941.95280000009,-125.836,1.55800000000006
1,4.50316540106645,7943.51080000009,-127.637,1.55800000000006
1,4.23751393706644,7945.06880000009,-127.881,1.55800000000006
1,3.97324408959977,7946.62800000009,-127.118,1.55920000000006
1,3.71195751146642,7948.18720000009,-125.683,1.55920000000006
1,3.45384338559975,7949.74640000009,-124.157,1.55920000000006
1,3.19883934399974,7951.30560000009,-122.661,1.55920000000006
1,2.94700983359973,7952.86480000009,-121.134,1.55920000000006
1,2.69828832853305,7954.42400000009,-119.639,1.55920000000006
1,2.45343987626638,7955.98320000009,-117.776,1.55920000000006
1,2.2122087679997,7957.54240000009,-116.036,1.55920000000006
1,1.97377756746636,7959.10280000009,-114.601,1.56040000000006
1,1.73661549226635,7960.66320000009,-113.991,1.56040000000006
1,1.49951791359968,7962.22360000009,-113.96,1.56040000000006
1,1.262420334933,7963.78400000009,-113.96,1.56040000000006
1,1.02532275626633,7965.34440000009,-113.96,1.56040000000006
1,0.788859740266317,7966.90480000009,-113.655,1.56040000000006
1,0.554302492799641,7968.46520000009,-112.739,1.56040000000006
1,0.323365373332966,7970.02560000009,-110.999,1.56040000000006
1,0.0965731642662912,7971.58720000009,-108.923,1.56160000000006
1,-0.123481261333717,7973.14880000009,-105.687,1.56160000000006
1,-0.334955215467058,7974.71040000009,-101.566,1.56160000000006
1,-0.529012124267065,7976.27200000009,-93.201,1.56160000000006
1,-0.703811381867072,7977.83360000009,-83.952,1.56160000000006
1,-0.856298498667077,7979.39520000009,-73.236,1.56160000000006
1,-0.990290025067082,7980.95680000009,-64.353,1.56160000000006
1,-1.10661048586709,7982.51840000009,-55.866,1.56160000000006
1,-1.21010743680042,7984.08120000009,-49.669,1.56280000000006
1,-1.30119992320043,7985.64400000009,-43.716,1.56280000000006
1,-1.38376785653376,7987.20680000009,-39.625,1.56280000000006
1,-1.46105560960043,7988.76960000009,-37.091,1.56280000000006
1,-1.5361804474671,7990.33240000009,-36.053,1.56280000000006
1,-1.60984250453377,7991.89520000009,-35.351,1.56280000000006
1,-1.68216888853377,7993.45800000009,-34.71,1.56280000000006
1,-1.75378757653378,7995.02200000009,-34.344,1.56400000000006
1,-1.82540626453378,7996.58600000009,-34.344,1.56400000000006
1,-1.89702495253378,7998.15000000009,-34.344,1.56400000000006
1,-1.96864364053379,7999.71400000009,-34.344,1.56400000000006
1,-2.03994327253379,8001.27800000009,-34.191,1.56400000000006
1,-2.10831509653379,8002.84200000009,-32.787,1.56400000000006
1,-2.17254961920046,8004.40600000009,-30.803,1.56400000000006
1,-2.23054482453379,8005.97000000009,-27.811,1.56400000000006
1,-2.28132199946713,8007.53520000009,-24.331,1.56520000000006
1,-2.32336953226713,8009.10040000009,-20.148,1.56520000000006
1,-2.35745332746713,8010.66560000009,-16.332,1.56520000000006
1,-2.38287426240047,8012.23080000009,-12.181,1.56520000000006
1,-2.40173179200047,8013.79600000009,-9.036,1.56520000000006
1,-2.4160022421338,8015.36120000009,-6.838,1.56520000000006
1,-2.4293815717338,8016.92640000009,-6.411,1.56520000000006
1,-2.4431428101338,8018.49160000009,-6.594,1.56520000000006
1,-2.45819069280047,8020.05800000009,-7.205,1.56640000000006
1,-2.4757239301338,8021.62440000009,-8.395,1.56640000000006
1,-2.49580726666714,8023.19080000009,-9.616,1.56640000000006
1,-2.51869550346714,8024.75720000009,-10.959,1.56640000000006
1,-2.54381638240047,8026.32360000009,-12.028,1.56640000000006
1,-2.57104041440047,8027.89000000009,-13.035,1.56640000000006
1,-2.59909359413381,8029.45640000009,-13.432,1.56640000000006
1,-2.62742326133381,8031.02400000009,-13.554,1.56760000000006
1,-2.65537043413381,8032.59160000009,-13.371,1.56760000000006
1,-2.68204262560048,8034.15920000009,-12.761,1.56760000000006
1,-2.70705525120048,8035.72680000009,-11.967,1.56760000000006
1,-2.73040831093381,8037.29440000009,-11.173,1.56760000000006
1,-2.75178410453381,8038.86200000009,-10.227,1.56760000000006
1,-2.77182012266715,8040.42960000009,-9.586,1.56760000000006
1,-2.78987678453382,8041.9972000001,-8.639,1.56760000000006
1,-2.80660646773382,8043.56600000009,-7.998,1.56880000000006
1,-2.82129252746715,8045.13480000009,-7.021,1.56880000000006
1,-2.83470262986715,8046.7036000001,-6.411,1.56880000000006
1,-2.84657949173382,8048.27240000009,-5.678,1.56880000000006
1,-2.85705280053382,8049.84120000009,-5.007,1.56880000000006
1,-2.86554523786715,8051.4100000001,-4.06,1.56880000000006
1,-2.87269687413382,8052.97880000009,-3.419,1.56880000000006
