step,run,clock_begin,time,x,y,collision,wheelpos,throttlepos,velocity,chosenvel
15358,1,266.79566169522,2017-10-27 15:21:12.613000,-3.56709877733225,16076.6039999992,0,82.648,1000.0,1.10599999999992,1.10599999999992
15359,1,266.808460496455,2017-10-27 15:21:12.626000,-3.44283599066559,16077.7099999992,0,84.265,1000.0,1.10599999999992,1.10599999999992
15360,1,266.856321600875,2017-10-27 15:21:12.674000,-3.30637623599894,16078.8159999992,0,92.536,1000.0,1.10599999999992,1.10599999999992
15361,1,266.856373532386,2017-10-27 15:21:12.674000,-3.16991648133228,16079.9219999992,0,92.536,1000.0,1.10599999999992,1.10599999999992
15362,1,266.868874885531,2017-10-27 15:21:12.687000,-3.02963144133229,16081.0279999992,0,95.13,1000.0,1.10599999999992,1.10599999999992
15363,1,266.881655401023,2017-10-27 15:21:12.700000,-2.8859310333323,16082.1349999992,0,97.358,1000.0,1.10699999999992,1.10599999999992
15364,1,266.929198089701,2017-10-27 15:21:12.747000,-2.73087870933231,16083.2419999992,0,105.049,1000.0,1.10699999999992,1.10699999999992
15365,1,266.929249289782,2017-10-27 15:21:12.747000,-2.57582638533233,16084.3489999992,0,105.049,1000.0,1.10699999999992,1.10699999999992
15366,1,266.941816227793,2017-10-27 15:21:12.760000,-2.41870175733234,16085.4559999992,0,106.453,1000.0,1.10699999999992,1.10699999999992
15367,1,266.954850305591,2017-10-27 15:21:12.773000,-2.25950482533235,16086.5629999992,0,107.857,1000.0,1.10699999999992,1.10699999999992
15368,1,267.00135826501,2017-10-27 15:21:12.819000,-2.09738098533236,16087.6699999992,0,109.84,1000.0,1.10699999999992,1.10699999999992
15369,1,267.001428238454,2017-10-27 15:21:12.819000,-1.93525714533237,16088.7769999992,0,109.84,1000.0,1.10699999999992,1.10699999999992
15370,1,267.01400907363,2017-10-27 15:21:12.832000,-1.77313330533238,16089.8839999992,0,109.84,1000.0,1.10699999999992,1.10699999999992
15371,1,267.027041688569,2017-10-27 15:21:12.845000,-1.6110094653324,16090.9909999992,0,109.84,1000.0,1.10699999999992,1.10699999999992
15372,1,267.073550135607,2017-10-27 15:21:12.891000,-1.44888562533241,16092.0979999992,0,109.84,1000.0,1.10699999999992,1.10699999999992
15373,1,267.073607918556,2017-10-27 15:21:12.891000,-1.28676178533242,16093.2049999992,0,109.84,1000.0,1.10699999999992,1.10699999999992
15374,1,267.086200700417,2017-10-27 15:21:12.904000,-1.1244914919991,16094.3129999992,0,109.84,1000.0,1.10799999999992,1.10699999999992
15375,1,267.099234534406,2017-10-27 15:21:12.917000,-0.962221198665777,16095.4209999992,0,109.84,1000.0,1.10799999999992,1.10799999999992
15376,1,267.145502097253,2017-10-27 15:21:12.963000,-0.799950905332456,16096.5289999992,0,109.84,1000.0,1.10799999999992,1.10799999999992
15377,1,267.145553541144,2017-10-27 15:21:12.963000,-0.637680611999135,16097.6369999992,0,109.84,1000.0,1.10799999999992,1.10799999999992
15378,1,267.158391595775,2017-10-27 15:21:12.976000,-0.475410318665813,16098.7449999992,0,109.84,1000.0,1.10799999999992,1.10799999999992
15379,1,267.171425917384,2017-10-27 15:21:12.989000,-0.313140025332492,16099.8529999992,0,109.84,1000.0,1.10799999999992,1.10799999999992
15380,1,267.216625349014,2017-10-27 15:21:13.035000,-0.15086973199917,16100.9609999992,0,109.84,1000.0,1.10799999999992,1.10799999999992
15381,1,267.21666265193,2017-10-27 15:21:13.035000,0.0114005613341511,16102.0689999992,0,109.84,1000.0,1.10799999999992,1.10799999999992
15382,1,267.229580676212,2017-10-27 15:21:13.048000,0.173670854667472,16103.1769999992,0,109.84,1000.0,1.10799999999992,1.10799999999992
15383,1,267.24261572925,2017-10-27 15:21:13.061000,0.335941148000794,16104.2849999992,0,109.84,1000.0,1.10799999999992,1.10799999999992
15384,1,267.28784441807,2017-10-27 15:21:13.106000,0.497220150667449,16105.3929999992,0,109.169,1000.0,1.10799999999992,1.10799999999992
15385,1,267.287932433447,2017-10-27 15:21:13.106000,0.65864471200077,16106.5019999992,0,109.169,1000.0,1.10899999999992,1.10799999999992
15386,1,267.300771950938,2017-10-27 15:21:13.119000,0.819482242667425,16107.6109999992,0,108.772,1000.0,1.10899999999992,1.10899999999992
15387,1,267.313805541117,2017-10-27 15:21:13.132000,0.979732742667413,16108.7199999992,0,108.375,1000.0,1.10899999999992,1.10899999999992
15388,1,267.359356546637,2017-10-27 15:21:13.177000,1.1365985746674,16109.8289999992,0,106.086,1000.0,1.10899999999992,1.10899999999992
15389,1,267.359411647677,2017-10-27 15:21:13.177000,1.29346440666739,16110.9379999992,0,106.086,1000.0,1.10899999999992,1.10899999999992
15390,1,267.371960056135,2017-10-27 15:21:13.190000,1.44920201600071,16112.0469999992,0,105.323,1000.0,1.10899999999992,1.10899999999992
15391,1,267.384994621553,2017-10-27 15:21:13.203000,1.60336040933403,16113.1559999992,0,104.255,1000.0,1.10899999999992,1.10899999999992
15392,1,267.431498436203,2017-10-27 15:21:13.249000,1.75047887066736,16114.2649999992,0,99.494,1000.0,1.10899999999992,1.10899999999992
15393,1,267.431542078177,2017-10-27 15:21:13.249000,1.89759733200068,16115.3739999992,0,99.494,1000.0,1.10899999999992,1.10899999999992
15394,1,267.444152170542,2017-10-27 15:21:13.262000,2.04250518666734,16116.4829999992,0,97.999,1000.0,1.10899999999992,1.10899999999992
15395,1,267.45718722358,2017-10-27 15:21:13.275000,2.18488600000066,16117.5919999992,0,96.29,1000.0,1.10899999999992,1.10899999999992
15396,1,267.504368098351,2017-10-27 15:21:13.322000,2.31840568000065,16118.7019999992,0,90.216,1000.0,1.10999999999992,1.10899999999992
15397,1,267.504422955581,2017-10-27 15:21:13.322000,2.45192536000064,16119.8119999993,0,90.216,1000.0,1.10999999999992,1.10999999999992
15398,1,267.5173468313,2017-10-27 15:21:13.335000,2.58264488000063,16120.9219999993,0,88.324,1000.0,1.10999999999992,1.10999999999992
15399,1,267.530381396719,2017-10-27 15:21:13.348000,2.71083508000062,16122.0319999993,0,86.615,1000.0,1.10999999999992,1.10999999999992
15400,1,267.576923489524,2017-10-27 15:21:13.394000,2.82841072000061,16123.1419999993,0,79.443,1000.0,1.10999999999992,1.10999999999992
15401,1,267.576975908655,2017-10-27 15:21:13.394000,2.9459863600006,16124.2519999993,0,79.443,1000.0,1.10999999999992,1.10999999999992
15402,1,267.589539189517,2017-10-27 15:21:13.408000,3.06085212000059,16125.3619999993,0,77.612,1000.0,1.10999999999992,1.10999999999992
15403,1,267.602573511126,2017-10-27 15:21:13.421000,3.17336912000058,16126.4719999993,0,76.025,1000.0,1.10999999999992,1.10999999999992
15404,1,267.649200205971,2017-10-27 15:21:13.467000,3.27698836000058,16127.5819999993,0,70.013,1000.0,1.10999999999992,1.10999999999992
15405,1,267.649252381291,2017-10-27 15:21:13.467000,3.38060760000057,16128.6919999993,0,70.013,1000.0,1.10999999999992,1.10999999999992
15406,1,267.661753003007,2017-10-27 15:21:13.480000,3.48228360000056,16129.8019999993,0,68.7,1000.0,1.10999999999992,1.10999999999992
15407,1,267.674766844583,2017-10-27 15:21:13.493000,3.58210769066722,16130.9129999993,0,67.388,1000.0,1.11099999999992,1.10999999999992
15408,1,267.72141450708,2017-10-27 15:21:13.539000,3.67768183600055,16132.0239999993,0,64.519,1000.0,1.11099999999992,1.11099999999992
15409,1,267.721464000491,2017-10-27 15:21:13.539000,3.77325598133387,16133.1349999993,0,64.519,1000.0,1.11099999999992,1.11099999999992
15410,1,267.733964622207,2017-10-27 15:21:13.552000,3.8682879586672,16134.2459999993,0,64.153,1000.0,1.11099999999992,1.11099999999992
15411,1,267.74695895899,2017-10-27 15:21:13.565000,3.96286812933386,16135.3569999993,0,63.848,1000.0,1.11099999999992,1.11099999999992
15412,1,267.793579558587,2017-10-27 15:21:13.611000,4.05740237866719,16136.4679999993,0,63.817,1000.0,1.11099999999992,1.11099999999992
15413,1,267.793627101519,2017-10-27 15:21:13.611000,4.15193662800051,16137.5789999993,0,63.817,1000.0,1.11099999999992,1.11099999999992
15414,1,267.806127479425,2017-10-27 15:21:13.624000,4.24638051600051,16138.6899999993,0,63.756,1000.0,1.11099999999992,1.11099999999992
15415,1,267.819149854348,2017-10-27 15:21:13.637000,4.3408244040005,16139.8009999993,0,63.756,1000.0,1.11099999999992,1.11099999999992
15416,1,267.865762895838,2017-10-27 15:21:13.683000,4.43526829200049,16140.9119999993,0,63.756,1000.0,1.11099999999992,1.11099999999992
15417,1,267.865812389249,2017-10-27 15:21:13.683000,4.52971218000048,16142.0229999993,0,63.756,1000.0,1.11099999999992,1.11099999999992
15418,1,267.878313742394,2017-10-27 15:21:13.696000,4.62424107600048,16143.1349999993,0,63.756,1000.0,1.11199999999992,1.11099999999992
15419,1,267.891341968755,2017-10-27 15:21:13.709000,4.71876997200047,16144.2469999993,0,63.756,1000.0,1.11199999999992,1.11199999999992
15420,1,267.937920876857,2017-10-27 15:21:13.755000,4.81329886800046,16145.3589999993,0,63.756,1000.0,1.11199999999992,1.11199999999992
15421,1,267.937959398823,2017-10-27 15:21:13.755000,4.90782776400046,16146.4709999993,0,63.756,1000.0,1.11199999999992,1.11199999999992
15422,1,267.950499761554,2017-10-27 15:21:13.768000,5.00235666000045,16147.5829999993,0,63.756,1000.0,1.11199999999992,1.11199999999992
15423,1,267.963533839353,2017-10-27 15:21:13.782000,5.09679511333377,16148.6949999993,0,63.695,1000.0,1.11199999999992,1.11199999999992
15424,1,268.010184915188,2017-10-27 15:21:13.828000,5.1886537266671,16149.8069999993,0,61.955,1000.0,1.11199999999992,1.11199999999992
15425,1,268.010255376252,2017-10-27 15:21:13.828000,5.28051234000043,16150.9189999993,0,61.955,1000.0,1.11199999999992,1.11199999999992
15426,1,268.022755997968,2017-10-27 15:21:13.841000,5.37083342800042,16152.0309999993,0,60.918,1000.0,1.11199999999992,1.11199999999992
15427,1,268.035727660429,2017-10-27 15:21:13.854000,5.45929821733375,16153.1429999993,0,59.666,1000.0,1.11199999999992,1.11199999999992
15428,1,268.083052626857,2017-10-27 15:21:13.901000,5.53697374533374,16154.2559999993,0,52.342,1000.0,1.11299999999992,1.11199999999992
15429,1,268.083117724103,2017-10-27 15:21:13.901000,5.61464927333374,16155.3689999993,0,52.342,1000.0,1.11299999999992,1.11299999999992
15430,1,268.095887511959,2017-10-27 15:21:13.914000,5.68856582933373,16156.4819999993,0,49.809,1000.0,1.11299999999992,1.11299999999992
15431,1,268.108921345948,2017-10-27 15:21:13.927000,5.75795321733373,16157.5949999993,0,46.757,1000.0,1.11299999999992,1.11299999999992
15432,1,268.155638250459,2017-10-27 15:21:13.973000,5.80940498133372,16158.7079999993,0,34.671,1000.0,1.11299999999992,1.11299999999992
15433,1,268.155694082929,2017-10-27 15:21:13.973000,5.86085674533372,16159.8209999993,0,34.671,1000.0,1.11299999999992,1.11299999999992
15434,1,268.168195192264,2017-10-27 15:21:13.986000,5.90705514933371,16160.9339999993,0,31.131,1000.0,1.11299999999992,1.11299999999992
15435,1,268.181114435595,2017-10-27 15:21:13.999000,5.94691242133371,16162.0469999992,0,26.858,1000.0,1.11299999999992,1.11299999999992
15436,1,268.227770875248,2017-10-27 15:21:14.045000,5.96317260933371,16163.1599999992,0,10.957,1000.0,1.11299999999992,1.11299999999992
15437,1,268.227825732478,2017-10-27 15:21:14.045000,5.97943279733371,16164.2729999992,0,10.957,1000.0,1.11299999999992,1.11299999999992
15438,1,268.240327085623,2017-10-27 15:21:14.058000,5.98926281333371,16165.3859999992,0,6.624,1000.0,1.11299999999992,1.11299999999992
15439,1,268.253305574762,2017-10-27 15:21:14.071000,5.99184877866704,16166.4999999992,0,1.741,1000.0,1.11399999999992,1.11299999999992
15440,1,268.299999073522,2017-10-27 15:21:14.117000,5.96587475466704,16167.6139999992,0,-17.487,1000.0,1.11399999999992,1.11399999999992
15441,1,268.300051736463,2017-10-27 15:21:14.117000,5.93990073066704,16168.7279999992,0,-17.487,1000.0,1.11399999999992,1.11399999999992
15442,1,268.312553089608,2017-10-27 15:21:14.130000,5.90617623733371,16169.8419999992,0,-22.705,1000.0,1.11399999999992,1.11399999999992
15443,1,268.325498664409,2017-10-27 15:21:14.143000,5.86374917600038,16170.9559999992,0,-28.564,1000.0,1.11399999999992,1.11399999999992
15444,1,268.372166319319,2017-10-27 15:21:14.190000,5.79253784000039,16172.0699999992,0,-47.943,1000.0,1.11399999999992,1.11399999999992
15445,1,268.372222151788,2017-10-27 15:21:14.190000,5.72132650400039,16173.1839999992,0,-47.943,1000.0,1.11399999999992,1.11399999999992
15446,1,268.384723504933,2017-10-27 15:21:14.203000,5.64132050933373,16174.2979999992,0,-53.864,1000.0,1.11399999999992,1.11399999999992
15447,1,268.397689803577,2017-10-27 15:21:14.216000,5.55370069600041,16175.4119999992,0,-58.99,1000.0,1.11399999999992,1.11399999999992
15448,1,268.44440110046,2017-10-27 15:21:14.262000,5.43702479200041,16176.5259999992,0,-78.552,1000.0,1.11399999999992,1.11399999999992
15449,1,268.444458639599,2017-10-27 15:21:14.262000,5.32034888800042,16177.6399999992,0,-78.552,1000.0,1.11399999999992,1.11399999999992
15450,1,268.456959748934,2017-10-27 15:21:14.275000,5.19562796133377,16178.7549999992,0,-83.893,1000.0,1.11499999999992,1.11399999999992
15451,1,268.469881674174,2017-10-27 15:21:14.288000,5.06432853466711,16179.8699999992,0,-88.318,1000.0,1.11499999999992,1.11499999999992
15452,1,268.516291622009,2017-10-27 15:21:14.334000,4.91243134133379,16180.9849999992,0,-102.173,1000.0,1.11499999999992,1.11499999999992
15453,1,268.516346479239,2017-10-27 15:21:14.334000,4.76053414800047,16182.0999999992,0,-102.173,1000.0,1.11499999999992,1.11499999999992
15454,1,268.529040198403,2017-10-27 15:21:14.347000,4.60391827466714,16183.2149999992,0,-105.347,1000.0,1.11499999999992,1.11499999999992
15455,1,268.542073788582,2017-10-27 15:21:14.360000,4.44385482133382,16184.3299999992,0,-107.666,1000.0,1.11499999999992,1.11499999999992
15456,1,268.588441557302,2017-10-27 15:21:14.406000,4.27517167466717,16185.4449999992,0,-113.464,1000.0,1.11499999999992,1.11499999999992
15457,1,268.588495195482,2017-10-27 15:21:14.406000,4.10648852800051,16186.5599999992,0,-113.464,1000.0,1.11499999999992,1.11499999999992
15458,1,268.60123182519,2017-10-27 15:21:14.419000,3.93648968133386,16187.6749999992,0,-114.349,1000.0,1.11499999999992,1.11499999999992
15459,1,268.614266634419,2017-10-27 15:21:14.432000,3.7659913146672,16188.7899999992,0,-114.685,1000.0,1.11499999999992,1.11499999999992
15460,1,268.660614410726,2017-10-27 15:21:14.478000,3.59590178133388,16189.9049999992,0,-114.41,1000.0,1.11499999999992,1.11499999999992
15461,1,268.660705839442,2017-10-27 15:21:14.478000,3.4257043413339,16191.0209999992,0,-114.38,1000.0,1.11599999999992,1.11499999999992
15462,1,268.673424427217,2017-10-27 15:21:14.491000,3.25609763733391,16192.1369999992,0,-113.983,1000.0,1.11599999999992,1.11599999999992
15463,1,268.686458261206,2017-10-27 15:21:14.504000,3.08739861333392,16193.2529999992,0,-113.373,1000.0,1.11599999999992,1.11599999999992
15464,1,268.7327884832,2017-10-27 15:21:14.551000,2.92533011733393,16194.3689999992,0,-108.917,1000.0,1.11599999999992,1.11599999999992
15465,1,268.732846266149,2017-10-27 15:21:14.551000,2.76326162133395,16195.4849999992,0,-108.917,1000.0,1.11599999999992,1.11599999999992
15466,1,268.745616297815,2017-10-27 15:21:14.564000,2.60346381333396,16196.6009999992,0,-107.391,1000.0,1.11599999999992,1.11599999999992
15467,1,268.758650131804,2017-10-27 15:21:14.577000,2.44602746133397,16197.7169999992,0,-105.804,1000.0,1.11599999999992,1.11599999999992
15468,1,268.803965860761,2017-10-27 15:21:14.622000,2.29821698133398,16198.8329999992,0,-99.335,1000.0,1.11599999999992,1.11599999999992
15469,1,268.804016329413,2017-10-27 15:21:14.622000,2.15040650133399,16199.9489999992,0,-99.335,1000.0,1.11599999999992,1.11599999999992
15470,1,268.816805622061,2017-10-27 15:21:14.635000,2.005185141334,16201.0649999992,0,-97.595,1000.0,1.11599999999992,1.11599999999992
15471,1,268.82984018748,2017-10-27 15:21:14.648000,1.86196935866735,16202.1819999992,0,-96.161,1000.0,1.11699999999992,1.11599999999992
15472,1,268.875169082173,2017-10-27 15:21:14.693000,1.72479878000069,16203.2989999992,0,-92.102,1000.0,1.11699999999992,1.11699999999992
15473,1,268.875221257493,2017-10-27 15:21:14.693000,1.58762820133403,16204.4159999992,0,-92.102,1000.0,1.11699999999992,1.11699999999992
15474,1,268.888000310126,2017-10-27 15:21:14.706000,1.45163866400071,16205.5329999992,0,-91.309,1000.0,1.11699999999992,1.11699999999992
15475,1,268.901029755537,2017-10-27 15:21:14.719000,1.31678548800072,16206.6499999992,0,-90.546,1000.0,1.11699999999992,1.11699999999992
15476,1,268.946339389246,2017-10-27 15:21:14.764000,1.18561394400073,16207.7669999992,0,-88.074,1000.0,1.11699999999992,1.11699999999992
15477,1,268.946391808377,2017-10-27 15:21:14.764000,1.05444240000074,16208.8839999992,0,-88.074,1000.0,1.11699999999992,1.11699999999992
15478,1,268.959184026745,2017-10-27 15:21:14.777000,0.924635085334082,16210.0009999992,0,-87.158,1000.0,1.11699999999992,1.11699999999992
15479,1,268.972219079783,2017-10-27 15:21:14.790000,0.796190510667425,16211.1179999992,0,-86.243,1000.0,1.11699999999992,1.11699999999992
15480,1,269.017609414573,2017-10-27 15:21:14.835000,0.674745802667434,16212.2349999992,0,-81.543,1000.0,1.11699999999992,1.11699999999992
15481,1,269.017680363257,2017-10-27 15:21:14.835000,0.553301094667443,16213.3519999992,0,-81.543,1000.0,1.11699999999992,1.11699999999992
15482,1,269.030374570041,2017-10-27 15:21:14.848000,0.434022420000785,16214.4699999992,0,-80.017,1000.0,1.11799999999992,1.11699999999992
15483,1,269.04340816022,2017-10-27 15:21:14.861000,0.31733601466746,16215.5879999992,0,-78.278,1000.0,1.11799999999992,1.11799999999992
15484,1,269.090059479866,2017-10-27 15:21:14.908000,0.209884289334135,16216.7059999992,0,-72.083,1000.0,1.11799999999992,1.11799999999992
15485,1,269.090115556145,2017-10-27 15:21:14.908000,0.102432564000809,16217.8239999992,0,-72.083,1000.0,1.11799999999992,1.11799999999992
15486,1,269.10261617786,2017-10-27 15:21:14.921000,-0.00256254266584965,16218.9419999992,0,-70.435,1000.0,1.11799999999992,1.11799999999992
15487,1,269.115601249867,2017-10-27 15:21:14.934000,-0.104600166665842,16220.0599999992,0,-68.451,1000.0,1.11799999999992,1.11799999999992
15488,1,269.162352531576,2017-10-27 15:21:14.980000,-0.194536558665835,16221.1779999992,0,-60.333,1000.0,1.11799999999992,1.11799999999992
15489,1,269.162408120235,2017-10-27 15:21:14.980000,-0.284472950665829,16222.2959999992,0,-60.333,1000.0,1.11799999999992,1.11799999999992
15490,1,269.174908741951,2017-10-27 15:21:14.993000,-0.369587035999156,16223.4139999992,0,-57.098,1000.0,1.11799999999992,1.11799999999992
15491,1,269.187797996663,2017-10-27 15:21:15.006000,-0.449880305332483,16224.5319999992,0,-53.864,1000.0,1.11799999999992,1.11799999999992
15492,1,269.234385194302,2017-10-27 15:21:15.052000,-0.504698081332479,16225.6499999992,0,-36.774,1000.0,1.11799999999992,1.11799999999992
15493,1,269.234475891588,2017-10-27 15:21:15.052000,-0.559564889332475,16226.7689999992,0,-36.774,1000.0,1.11899999999992,1.11799999999992
15494,1,269.246977000924,2017-10-27 15:21:15.065000,-0.603959349332472,16227.8879999993,0,-29.755,1000.0,1.11899999999992,1.11899999999992
